Year,Wine ID,User Rating,Note,CreatedAt,Winery,Wine,Rating,num_review,price,language
2012,4793,5.0,Yes! Now er are talking! Very rich and full bodied wine! By far the best one in Sicilia so far. I very much recomend this wine! You need some good food with this one.,2019-06-21T19:36:42.000Z,Donnafugata,Mille E Una Notte 2012,4.3,1543,41.83,en
2012,4793,4.5,A beast of a wine,2017-12-22T12:38:59.000Z,Donnafugata,Mille E Una Notte 2012,4.3,1543,41.83,en
2012,4793,4.5,"4,5 excellent ",2019-05-19T20:42:47.000Z,Donnafugata,Mille E Una Notte 2012,4.3,1543,41.83,en
2012,4793,4.5,Smooth Criminal,2017-12-03T14:02:48.000Z,Donnafugata,Mille E Una Notte 2012,4.3,1543,41.83,en
2012,4793,4.0,"Medium to full body. Blue and red berries, hint of cocoa on the nose. Hint of chalk, dark red berries. A bit simple. Had at da marco ($150)",2018-03-04T02:35:32.000Z,Donnafugata,Mille E Una Notte 2012,4.3,1543,41.83,en
2012,4793,4.0,"Wonderful Nero d’Avola. Big expression of ripe fruit. Intense and full-bodied, round and well integrated tannins. Lingering finish.",2018-07-12T20:34:10.000Z,Donnafugata,Mille E Una Notte 2012,4.3,1543,41.83,en
2012,4793,4.0,Deep colour. Heaps of black fruit and oak. Spicy (black pepper) finish. Excellent wine that probably needs a few more years to integrate the oak,2017-11-29T00:55:09.000Z,Donnafugata,Mille E Una Notte 2012,4.3,1543,41.83,en
2012,4793,4.0,Oak aging served well for this wine. Made it round but not dominating. Heavy wine with floral notes which makes it interesting. Very round and full bodied finish.,2017-11-17T23:33:34.000Z,Donnafugata,Mille E Una Notte 2012,4.3,1543,41.83,en
2012,4793,4.0,Stewed red berries on the nose that continue to the palate.  Stronger tannins mellow as the wine opens.  Recommend decanting at least 45 minutes before serving.,2018-03-07T05:33:10.000Z,Donnafugata,Mille E Una Notte 2012,4.3,1543,41.83,en
2012,4793,5.0,"Smooth at first, then the acid comes. Full body with a lot of flavor. I had it at LaGriglia in Houston ",2018-06-30T00:22:31.000Z,Donnafugata,Mille E Una Notte 2012,4.3,1543,41.83,en
2012,4793,5.0,"Development  is good, still looking the balance, but very good and honest product  ",2020-11-22T18:20:24.000Z,Donnafugata,Mille E Una Notte 2012,4.3,1543,41.83,en
2012,4793,5.0,"Profound, black fruit, tobacco, super velvety",2017-11-01T06:15:12.000Z,Donnafugata,Mille E Una Notte 2012,4.3,1543,41.83,en
2012,4793,5.0,Magnifique! Full body. Great structure. Intense in flavor of blueberry. Smooth but powerful.,2017-10-23T14:48:50.000Z,Donnafugata,Mille E Una Notte 2012,4.3,1543,41.83,en
2012,4793,5.0,One of the best Sicilians,2017-11-25T12:00:34.000Z,Donnafugata,Mille E Una Notte 2012,4.3,1543,41.83,en
2012,4793,4.0,"A perfectly balanced wine that transports you to the Apennine peninsula. If there is a wine out there that tastes more ""Italian"" I would love to taste it. I can't fault it on anything, but I did get tired of it. Almost undrinkable on its own and amazingly suboptimal pairings. Its merits are obvious, but I wouldn't buy again at this price. ",2017-12-11T16:37:26.000Z,Donnafugata,Mille E Una Notte 2012,4.3,1543,41.83,en
2012,4793,3.5,"Deep purple colour. Strong aroma of new oak, toasted cedar, dark berries. Medium acid, full body, fruit driven style. Modern international style. Very new world. Not the best representation of Nero d’Avola.",2017-11-27T09:13:35.000Z,Donnafugata,Mille E Una Notte 2012,4.3,1543,41.83,en
2012,4793,4.0,"If vivinoers are right, I’m in for a treat! Don’t drink much Sicilian but the rating caught my eye! Very nice nose of cherry, cocoa, blackcurrent and leather. On the palate, southern Italy delivers! High acidity, smooth but bold tannins, cocoa flavor, medium length! Extremely nice at 4.2 🌟. Well done team Vivino!",2018-03-23T20:25:21.000Z,Donnafugata,Mille E Una Notte 2012,4.3,1543,41.83,en
2012,4793,4.0,"Beautiful wine. Hints of licorice and mint entwined with sweet spices. Black cherries, ripe blackcurrant and sweet blueberries all shown off with a great balance and a beautiful elegance on the mouth and I can ensure it's a wine that gives more emotions on the palate rather than on the nose which is still nice and ample.",2018-01-24T01:40:30.000Z,Donnafugata,Mille E Una Notte 2012,4.3,1543,41.83,en
2012,4793,4.0,"A great red, cassis, oak and leather. Super bold and tannic even after breathing for an hour prior to decanting. The body is consistent and velvety. There’s also some mint ant liquorice on the nose. A rather complex and interesting sensory experience ",2018-11-01T18:02:32.000Z,Donnafugata,Mille E Una Notte 2012,4.3,1543,41.83,en
2012,4793,4.0,Probably not the best vintage here but still a great choice. Plummy even if slightly too tannic and woody.,2017-11-03T16:33:47.000Z,Donnafugata,Mille E Una Notte 2012,4.3,1543,41.83,en
2012,4793,4.0,"Old. Nose: nuts, veg., coffee. Mouth: prune, veg., nice prunny after. Balance is tannic, med acc, med+ body.",2017-12-14T19:36:05.000Z,Donnafugata,Mille E Una Notte 2012,4.3,1543,41.83,en
2012,4793,5.0,Superb !!!! 🔝👏,2018-01-13T21:59:54.000Z,Donnafugata,Mille E Una Notte 2012,4.3,1543,41.83,en
2012,4793,5.0,Super!!!,2017-11-12T18:45:03.000Z,Donnafugata,Mille E Una Notte 2012,4.3,1543,41.83,en
2012,4793,4.5,Fruity aroma on the nose. Dark and matured color in the glass. Light and unsweetened taste from the first sip. It took a few sips to really get the depth of it and then you won’t stop drinking. Stable and memorable taste.,2018-12-28T13:31:06.000Z,Donnafugata,Mille E Una Notte 2012,4.3,1543,41.83,en
2012,4793,3.5,Overrated in my opinion,2017-12-12T02:48:44.000Z,Donnafugata,Mille E Una Notte 2012,4.3,1543,41.83,en
2012,4793,4.0,Big wine! Do this!,2018-06-22T23:30:56.000Z,Donnafugata,Mille E Una Notte 2012,4.3,1543,41.83,en
2012,4793,4.0,Mistlurar Nero Davola grape . Fullbodied and balanced.,2018-01-17T15:35:41.000Z,Donnafugata,Mille E Una Notte 2012,4.3,1543,41.83,en
2012,4793,4.0,My rating is 4.2.,2018-04-11T21:34:14.000Z,Donnafugata,Mille E Una Notte 2012,4.3,1543,41.83,en
2012,4793,4.0,"92 red fruits, supple, round, mouth filling, tanic.",2018-02-28T15:29:42.000Z,Donnafugata,Mille E Una Notte 2012,4.3,1543,41.83,en
2012,4793,3.5,"medium tannins, good vanilla, good finish.",2017-11-25T18:31:29.000Z,Donnafugata,Mille E Una Notte 2012,4.3,1543,41.83,en
2012,4793,4.0,Compared to the Tancredi im not super impressed. A bit lacking in complexity,2017-12-29T11:05:37.000Z,Donnafugata,Mille E Una Notte 2012,4.3,1543,41.83,en
2012,4793,4.0,"Deep, rich and extremely enjoyable. My favorite Sicilian wine. ",2017-11-05T16:10:38.000Z,Donnafugata,Mille E Una Notte 2012,4.3,1543,41.83,en
2012,4793,4.0,"Quite delightful. Strangely enough, tastes like Estonian blueberry wine, without the bite.",2018-04-21T11:40:56.000Z,Donnafugata,Mille E Una Notte 2012,4.3,1543,41.83,en
2012,4793,4.0,"Delicious wine, dark, chewy, super fruity. Brooding but beautiful.",2019-02-06T21:43:58.000Z,Donnafugata,Mille E Una Notte 2012,4.3,1543,41.83,en
2012,4793,4.0,"With the twins, in honor of Feb. 1. They charged us $175 for it at Strip House but it worked. ",2018-02-02T03:50:28.000Z,Donnafugata,Mille E Una Notte 2012,4.3,1543,41.83,en
2012,4793,4.0,"Good one, medium body, red to black fruits, acidic enough.",2017-09-03T14:56:52.000Z,Donnafugata,Mille E Una Notte 2012,4.3,1543,41.83,en
2012,4793,4.0,"typical nero d‘avola. nice sweet taste. needed air, but then very nice! ",2018-01-28T20:30:31.000Z,Donnafugata,Mille E Una Notte 2012,4.3,1543,41.83,en
2012,4793,4.0,"Beautiful wine, a dream",2022-02-14T23:07:37.000Z,Donnafugata,Mille E Una Notte 2012,4.3,1543,41.83,en
2012,4793,4.0,Inky black! Very good quality. Wish I kept it 10 more years.,2019-07-03T12:47:16.000Z,Donnafugata,Mille E Una Notte 2012,4.3,1543,41.83,en
2012,4793,4.0,Probably the closest THK g to a Bordeaux from Sicilia ! This wine is huge and needs time!,2020-02-20T07:33:50.000Z,Donnafugata,Mille E Una Notte 2012,4.3,1543,41.83,en
2012,4793,4.0,"Light in the nose, blackberry, round and fine on the palate ",2017-10-03T20:19:34.000Z,Donnafugata,Mille E Una Notte 2012,4.3,1543,41.83,en
2012,4793,4.0,"4.20 - Mille a una Notte 2012
Young, complex and good balanced Nero d’ Avola from Siciliy... hold",2018-06-03T18:50:48.000Z,Donnafugata,Mille E Una Notte 2012,4.3,1543,41.83,en
2012,4793,5.0,amazing,2018-09-02T16:08:53.000Z,Donnafugata,Mille E Una Notte 2012,4.3,1543,41.83,en
2012,4793,5.0,"Sublime!
",2017-10-14T08:42:28.000Z,Donnafugata,Mille E Una Notte 2012,4.3,1543,41.83,en
2012,4793,4.0,"woody, quite full, nicely balanced. ",2018-03-11T11:56:23.000Z,Donnafugata,Mille E Una Notte 2012,4.3,1543,41.83,en
2012,4793,4.5,One of my favourite,2018-01-06T15:08:47.000Z,Donnafugata,Mille E Una Notte 2012,4.3,1543,41.83,en
2012,4793,4.5,Tried at l’Olden Gstaad with the Pedronis,2018-01-07T09:05:12.000Z,Donnafugata,Mille E Una Notte 2012,4.3,1543,41.83,en
2012,4793,4.5,I will drink this when I marry my girlfriend. Perfect balance,2018-03-11T11:56:21.000Z,Donnafugata,Mille E Una Notte 2012,4.3,1543,41.83,en
2012,4793,4.5,Full body yet smooth,2017-11-22T02:03:37.000Z,Donnafugata,Mille E Una Notte 2012,4.3,1543,41.83,en
2012,4793,4.5,Might be more complicated taste for that price,2018-03-14T16:55:54.000Z,Donnafugata,Mille E Una Notte 2012,4.3,1543,41.83,en
2012,4793,4.0,Elegant Bordeaux style blend,2019-05-07T12:41:23.000Z,Donnafugata,Mille E Una Notte 2012,4.3,1543,41.83,en
2012,4793,5.0,Oh wow what a lovely wine. From first sip it’s exciting and full of fruit,2019-05-31T16:29:10.000Z,Donnafugata,Mille E Una Notte 2012,4.3,1543,41.83,en
2012,4793,4.0,Deep ruby and pronounced. Raspberry and sweet on plate. Full body and long finish. Got it with promotion 396$HK.,2017-07-23T09:23:29.000Z,Donnafugata,Mille E Una Notte 2012,4.3,1543,41.83,en
2012,4793,4.0,Interesting wine but maybe it should be kept in the cellar a bit longer.,2018-08-04T09:19:06.000Z,Donnafugata,Mille E Una Notte 2012,4.3,1543,41.83,en
2012,4793,4.5,Amazing,2018-01-20T20:23:26.000Z,Donnafugata,Mille E Una Notte 2012,4.3,1543,41.83,en
2012,4793,4.5,Great!,2018-01-05T14:40:10.000Z,Donnafugata,Mille E Una Notte 2012,4.3,1543,41.83,en
2012,4793,3.0,"High acid, good rosso. It would be great pairing with italian food. ",2017-11-23T12:59:13.000Z,Donnafugata,Mille E Una Notte 2012,4.3,1543,41.83,en
2012,4793,5.0,very nice!! nice cherry and deep flavour,2018-01-13T19:41:56.000Z,Donnafugata,Mille E Una Notte 2012,4.3,1543,41.83,en
2012,4793,5.0,"Wonderfully tasting Sicilian red.  A little pricey but a favorite at our tasting of 23 different Sicilian wines.
",2019-02-03T22:24:41.000Z,Donnafugata,Mille E Una Notte 2012,4.3,1543,41.83,en
2012,4793,5.0,The Lady owner of the winery and creator is a nice persona! So this wine is what characterizes her best!,2019-05-13T19:21:30.000Z,Donnafugata,Mille E Una Notte 2012,4.3,1543,41.83,en
2012,4793,5.0,"Absolutely wondeful, rich aroma, rounded full taste, plenty of fine nuances... real pleasure to enjoy",2018-08-12T19:03:25.000Z,Donnafugata,Mille E Una Notte 2012,4.3,1543,41.83,en
2012,4793,3.5,"To start, very refreshing and juicy, ending on almost bitter (but not bitter) blackberries and earth (but not farmy like some southern Rhône wines). Delicious and ending with an edgy twist.",2018-04-09T18:51:22.000Z,Donnafugata,Mille E Una Notte 2012,4.3,1543,41.83,en
2012,4793,5.0,Absolutely amazing red wine ! Proud of my Bella Sicily,2017-10-26T15:40:46.000Z,Donnafugata,Mille E Una Notte 2012,4.3,1543,41.83,en
2012,4793,5.0,THIS IS AMAZING!!,2018-01-18T14:04:45.000Z,Donnafugata,Mille E Una Notte 2012,4.3,1543,41.83,en
2012,4793,5.0,One of the best siciliano wines. Oak notes.,2018-09-24T18:49:51.000Z,Donnafugata,Mille E Una Notte 2012,4.3,1543,41.83,en
2012,4793,5.0,"Fruit, juicy, lovely red 
",2020-10-04T05:44:25.000Z,Donnafugata,Mille E Una Notte 2012,4.3,1543,41.83,en
2012,4793,5.0,"Very flavourful.  Probably one of the best Sicilian wines. 
",2019-08-10T18:47:48.000Z,Donnafugata,Mille E Una Notte 2012,4.3,1543,41.83,en
2012,4793,5.0,Rich and fruity,2017-12-30T22:21:43.000Z,Donnafugata,Mille E Una Notte 2012,4.3,1543,41.83,en
2012,4793,5.0,Pure sex in a bottle.  What dreams are made of.  Choose this for you Lady.,2018-03-28T23:50:24.000Z,Donnafugata,Mille E Una Notte 2012,4.3,1543,41.83,en
2012,4793,5.0,Beautiful wine for a beautiful evening,2018-12-24T16:47:10.000Z,Donnafugata,Mille E Una Notte 2012,4.3,1543,41.83,en
2012,4793,5.0,"Amazing wine Tobacco, red fruit, liquirice",2019-07-27T19:05:33.000Z,Donnafugata,Mille E Una Notte 2012,4.3,1543,41.83,en
2012,4793,5.0,Carbone March 2018. Excellent wine,2018-03-30T01:40:16.000Z,Donnafugata,Mille E Una Notte 2012,4.3,1543,41.83,en
2012,4793,5.0,Violet notes and dark fruits,2022-03-06T11:46:19.000Z,Donnafugata,Mille E Una Notte 2012,4.3,1543,41.83,en
2012,4793,4.5,"Thousand and one night, the iconic red of this great estate. This needs aging like truly great Bordeaux and is made with no less ambition.

A blend of Nero d’Avola, PV and Syrah. Very complex nose with scents of leather, cloves, cigar box and various red fruit tones. 

Med+ tannic and acids. Already very nice, balanced and very elegant, very decent 13,5% abv. Long finish. 18 pts @ Francoise. Keep 5 years.",2018-10-11T05:52:32.000Z,Donnafugata,Mille E Una Notte 2012,4.3,1543,41.83,en
2012,4793,4.5,"Interesting wine - on one end it is extremely well made and an outstanding wine. The thing that bothers us is that the flavors are a bit vanilla to us. 

Iconic Nero d'Avola from Sicily.

Full of black cherry, plum, Med herb, sweet cedar, with a touch of perfume and pepper. Fine grained tannins and an intense, long finish. Lots of polish and some international flair from the touch of Syrah and Petit Verdot

This is oustanding wine technically, but it tastes like it could have been constructed anywhere

4.3",2017-04-11T18:32:24.000Z,Donnafugata,Mille E Una Notte 2012,4.3,1543,41.83,en
2012,4793,4.0,"Very strong impression, just like the southern Italian! ",2018-04-29T11:28:44.000Z,Donnafugata,Mille E Una Notte 2012,4.3,1543,41.83,en
2012,4793,3.5,Full bodied and leathery texture. Very bold and complex.,2019-01-16T10:03:52.000Z,Donnafugata,Mille E Una Notte 2012,4.3,1543,41.83,en
2012,4793,4.0,"Very nice, earthy balance , long lasting aging potential. Dark fruit ",2017-04-11T08:30:04.000Z,Donnafugata,Mille E Una Notte 2012,4.3,1543,41.83,en
2012,4793,4.0,"Smooth, fine, 😋 best Donnafuga for me",2019-04-09T20:11:48.000Z,Donnafugata,Mille E Una Notte 2012,4.3,1543,41.83,en
2012,4793,5.0,Stunning,2018-08-21T15:55:10.000Z,Donnafugata,Mille E Una Notte 2012,4.3,1543,41.83,en
2012,4793,5.0,"Exelent
",2017-11-19T18:14:02.000Z,Donnafugata,Mille E Una Notte 2012,4.3,1543,41.83,en
2012,4793,5.0,X,2018-11-15T21:13:36.000Z,Donnafugata,Mille E Una Notte 2012,4.3,1543,41.83,en
2012,4793,5.0,Unbelievable,2019-09-10T13:28:54.000Z,Donnafugata,Mille E Una Notte 2012,4.3,1543,41.83,en
2012,4793,5.0,Magnificent wine!!!,2018-01-01T19:37:07.000Z,Donnafugata,Mille E Una Notte 2012,4.3,1543,41.83,en
2012,4793,5.0,Perfect,2018-04-20T18:44:45.000Z,Donnafugata,Mille E Una Notte 2012,4.3,1543,41.83,en
2012,4793,5.0,Top!!!,2018-03-29T20:08:39.000Z,Donnafugata,Mille E Una Notte 2012,4.3,1543,41.83,en
2012,4793,5.0,D,2018-09-22T18:56:24.000Z,Donnafugata,Mille E Una Notte 2012,4.3,1543,41.83,en
2012,4793,5.0,Love love this!,2018-06-30T19:12:25.000Z,Donnafugata,Mille E Una Notte 2012,4.3,1543,41.83,en
2012,4793,5.0,Really lovely,2018-07-12T17:17:01.000Z,Donnafugata,Mille E Una Notte 2012,4.3,1543,41.83,en
2012,4793,5.0,Amazing.,2018-07-08T18:21:50.000Z,Donnafugata,Mille E Una Notte 2012,4.3,1543,41.83,en
2012,4793,4.5,"Nero d'Avola like you would have never expected. This is a brilliant bottle of wine. Nearly black, very dense, dominating plums and very long.",2016-07-29T07:05:09.000Z,Donnafugata,Mille E Una Notte 2012,4.3,1543,41.83,en
2012,4793,4.5,"Red ruby wine, with strong intensity of berries aromas. Robust body but balanced tannins. Feelings of chocolate with basilicum and cherry.",2017-08-11T17:40:32.000Z,Donnafugata,Mille E Una Notte 2012,4.3,1543,41.83,en
2012,4793,4.5,"Strong dark red
Powerful taste with lots of dark chocolate and Blackberry 
Long lomg lasting and well balanced.
Very powerfull
Great wine!",2019-09-01T07:57:41.000Z,Donnafugata,Mille E Una Notte 2012,4.3,1543,41.83,en
2012,4793,4.0,"Beautiful color, a bit heavy, not optimal on p/q scale",2018-03-27T18:34:43.000Z,Donnafugata,Mille E Una Notte 2012,4.3,1543,41.83,en
2012,4793,4.0,A little sweet,2019-03-31T04:03:26.000Z,Donnafugata,Mille E Una Notte 2012,4.3,1543,41.83,en
2012,4793,4.0,Dryer than a nuns chuff,2017-12-20T19:35:15.000Z,Donnafugata,Mille E Una Notte 2012,4.3,1543,41.83,en
2012,4793,4.5,An exquisite and refined Nero d'Avola deep red with new leather on the nose and ripe plums with a hint of spice on the plate. Tannins ever so soft. Remarkable,2016-01-29T21:29:00.000Z,Donnafugata,Mille E Una Notte 2012,4.3,1543,41.83,en
2012,4793,4.5,Top of the wines at Donnafugata. Intense and rich with blackberry and chocolate character with hints of hazelnuts. Silky integrated tannins. Classy and polished wine.,2018-09-30T11:20:28.000Z,Donnafugata,Mille E Una Notte 2012,4.3,1543,41.83,en
2012,4793,4.5,Green notes green pepper dirt soil earth mint green veg dry fruit.  Dry med acid green stems gripping tannins dry dry dry med complexity funky very interesting.,2019-04-26T23:18:27.000Z,Donnafugata,Mille E Una Notte 2012,4.3,1543,41.83,en
2012,4793,4.5,"It's been a while I had this last time... this time it is ready, complex, big, but delicate, with earthy and leather aromas, cedar, smoked wood, black currant and dusty plums. Beautiful wine",2019-03-05T05:03:28.000Z,Donnafugata,Mille E Una Notte 2012,4.3,1543,41.83,en
2012,4793,4.5,"Dark impenetrable red colour.

Smells of  tobacco and oak.

Full bodied yet elegant. Flavours of  plum and dark fruit. Complex yet accessible.

Perfect Balance of power and elegance ",2019-05-25T16:32:38.000Z,Donnafugata,Mille E Una Notte 2012,4.3,1543,41.83,en
2012,4793,4.5,If u can this well discounted sub 40chf a bottle it is ver good value for money. But even if not u still buying a phenominal wine. Rich. Powerful. Yet still well balanced,2017-01-28T17:47:54.000Z,Donnafugata,Mille E Una Notte 2012,4.3,1543,41.83,en
2012,4793,4.5,"Divine! Deep ruby colour. Soft and supple but with a backbone. Perfume on the nose with raspberries, and plums. Plum jam comes through on the finish with a bit of cherry-like acidity.",2018-09-13T17:26:23.000Z,Donnafugata,Mille E Una Notte 2012,4.3,1543,41.83,en
2012,4793,4.5,"I have to admit: this southern Italy red is incredibly good. Dense and with loads of darf fruit, but not overdonne or overripe. Good structure, even enough acidity and velvety tannins. ",2019-12-05T17:08:20.000Z,Donnafugata,Mille E Una Notte 2012,4.3,1543,41.83,en
2012,4793,4.5,"After a year again tried again. Has not changed. Furthermore, a really big South Italian with all its power is nevertheless very elegant. Perfect for stub chicks with fresh pasta.
94/100",2017-10-17T11:35:23.000Z,Donnafugata,Mille E Una Notte 2012,4.3,1543,41.83,en
2012,4793,3.5,"Good!!!
",2020-01-13T17:32:43.000Z,Donnafugata,Mille E Una Notte 2012,4.3,1543,41.83,en
2012,4793,4.0,Must try 🔥👍💪,2019-04-20T17:54:56.000Z,Donnafugata,Mille E Una Notte 2012,4.3,1543,41.83,en
2012,4793,4.0,"Tanins, deep",2017-09-02T11:49:27.000Z,Donnafugata,Mille E Una Notte 2012,4.3,1543,41.83,en
2012,4793,3.0,St Swithun’s 8,2017-12-20T19:35:30.000Z,Donnafugata,Mille E Una Notte 2012,4.3,1543,41.83,en
2012,4793,4.5,"4.3* still very young. Dark fruit, tobacco, spices. Grippy tannins, medium+ acidity, very concentrated. Promising future ahead 👌🤩 cheers🍷",2020-09-01T16:45:24.000Z,Donnafugata,Mille E Una Notte 2012,4.3,1543,41.83,en
2012,4793,4.5,"My first Nero d'avola. Wild and strong, full of fur, animal and earthy tones, yet well balanced acidity with medium to long dry pleasant finish. ",2019-02-10T21:18:01.000Z,Donnafugata,Mille E Una Notte 2012,4.3,1543,41.83,en
2012,4793,4.5,"4.3 Nero d’avola. Blackberries, plums, mocha, chocolate and spicy peppery note, lavish oak. Tannins are there but play a side note. Delicious ",2021-12-08T04:10:32.000Z,Donnafugata,Mille E Una Notte 2012,4.3,1543,41.83,en
